ip,nb_qm,nb_www,ratio_digits_url,phish_hints,nb_hyperlinks,domain_in_title,domain_age,google_index,page_rank
0,0,1,0.0,3,110,0,-1,1,2
0,0,1,0.0,0,235,1,-1,0,4
0,0,0,0.0,0,0,1,5499,1,0
0,0,1,0.0,2,4,1,3403,1,1
1,1,0,0.133858268,0,51,1,3993,1,0
0,0,0,0.0,0,12,0,-1,1,0
1,1,0,0.31512605,1,0,1,9338,0,5
0,0,0,0.043478261,1,0,1,3756,1,0
0,0,1,0.0,0,127,1,3887,0,3
0,0,1,0.0,0,82,0,336,0,0
0,0,1,0.037735849,0,5,1,11205,1,5
1,0,0,0.25,0,31,0,1016,1,2
0,0,1,0.0,0,0,1,5047,0,5
1,0,0,0.151515152,0,177,1,6716,0,7
0,0,1,0.0,0,78,1,2332,0,2
1,0,0,0.196078431,3,88,1,2047,1,0
0,0,1,0.048387097,0,154,1,7881,0,5
1,1,0,0.165354331,0,51,1,3993,1,0
0,0,0,0.045454545,1,7,0,3015,1,4
0,0,0,0.0,0,78,1,177,1,0
0,0,0,0.083333333,0,32,1,-1,1,0
0,0,0,0.0,0,64,1,7297,0,5
0,0,1,0.0,0,170,1,9286,1,6
0,0,0,0.0,0,28,0,4065,0,6
0,0,0,0.057971014,3,0,1,304,1,0
0,0,0,0.0,0,87,1,4956,0,2
0,0,0,0.0,0,184,1,6070,0,5
0,0,0,0.081632653,1,7,0,3014,1,4
0,0,1,0.0,0,79,1,5936,1,3
0,0,1,0.049180328,1,28,1,-1,1,0
0,0,1,0.0,0,0,1,12321,0,5
0,1,0,0.020408163,0,17,1,7296,1,5
0,0,0,0.0,0,239,0,2345,1,2
0,0,1,0.0,0,36,1,-1,0,4
0,0,0,0.0,0,3,1,258,1,2
0,0,1,0.0,0,97,1,1302,0,4
0,0,1,0.0,0,25,1,1320,0,2
0,0,1,0.0,0,265,0,-1,0,5
0,0,0,0.0,0,112,1,3433,0,2
1,1,0,0.173228346,0,51,1,3993,1,0
0,0,1,0.0,0,83,0,-1,0,3
0,0,0,0.0,0,103,1,5892,1,2
0,0,0,0.0,0,7,1,7793,0,5
0,0,0,0.0,0,147,0,9639,1,7
0,0,1,0.0,4,10,1,3228,1,2
0,0,1,0.0,0,165,0,2437,0,4
0,0,1,0.0,0,16,0,3083,1,0
1,0,1,0.233082707,0,0,1,-1,0,5
1,1,0,0.268292683,1,21,1,-1,1,0
0,0,0,0.078947368,0,62,1,7160,1,3
0,0,1,0.063291139,0,5,1,135,1,0
0,0,0,0.0,0,20,1,5659,1,6
0,1,0,0.014084507,0,2,1,1079,0,6
0,0,1,0.0,0,116,1,8812,1,5
0,0,0,0.111111111,1,25,1,8346,1,10
0,0,1,0.0,0,75,1,7667,0,5
0,0,1,0.0,0,19,1,6742,0,2
0,0,0,0.129032258,0,131,1,7445,0,8
0,0,0,0.0,0,37,1,5120,1,4
0,0,1,0.0,0,186,1,4460,0,2
0,0,1,0.0,0,153,1,5751,0,5
0,0,0,0.058823529,0,59,0,-1,0,2
0,0,1,0.0,0,196,1,6256,0,6
0,0,0,0.086956522,0,13,1,3828,1,2
0,2,1,0.028571429,1,98,0,6206,1,4
1,0,0,0.350649351,0,30,1,5767,1,2
0,0,0,0.092592593,0,56,0,8050,0,6
0,0,1,0.014285714,0,26,1,7379,0,4
0,0,1,0.0,0,2,1,-1,0,2
0,0,1,0.0,0,197,0,163,0,4
0,0,1,0.0,0,73,1,5350,0,5
0,0,0,0.181818182,0,8,0,1338,1,6
0,0,1,0.0,0,19,1,6215,0,4
0,0,0,0.033333333,0,4,1,3270,1,0
0,0,1,0.0,0,53,1,5011,1,4
0,0,0,0.0681818179999999,0,19,1,5613,1,5
0,0,1,0.0,0,552,1,5380,1,6
0,0,1,0.0,0,73,0,-1,0,2
0,0,1,0.0,0,21,1,5576,0,5
0,0,0,0.0,0,129,1,7616,0,5
0,0,1,0.0,0,49,0,8778,0,5
0,0,1,0.0,0,80,1,3843,0,2
0,0,1,0.0,0,274,1,7410,0,7
0,0,1,0.041666667,0,0,1,962,1,1
0,0,1,0.067961165,0,115,1,2660,0,5
0,1,0,0.0,4,6,1,4609,1,3
0,0,0,0.0,1,2,0,5657,1,0
1,0,0,0.388235294,0,0,1,-1,1,0
0,0,0,0.073170732,0,103,1,6832,1,0
0,0,1,0.0,1,16,1,-1,1,0
0,0,1,0.0,0,117,1,4824,0,4
1,1,0,0.149606299,0,51,1,3992,1,0
0,0,0,0.097560976,0,85,0,5887,0,6
0,0,1,0.096774194,0,73,1,4582,0,4
0,0,0,0.0,0,150,1,8097,0,5
0,0,0,0.0,3,1,1,341,1,0
0,0,1,0.0,0,201,1,1878,0,3
0,0,0,0.0,0,131,1,7299,0,5
0,0,1,0.0,0,48,0,8616,0,6
0,1,0,0.0,0,88,1,4379,1,0
0,0,1,0.0,0,180,1,7164,0,2
0,0,0,0.203703704,0,58,0,7826,1,6
0,1,0,0.0,2,12,1,-1,0,4
0,1,0,0.034482759,1,155,1,3140,1,3
0,0,0,0.068965517,0,28,0,-1,0,5
1,1,0,0.181102362,0,0,1,3378,1,4
0,0,1,0.0,0,0,0,7448,0,2
0,0,0,0.0,3,13,1,2221,1,0
0,0,1,0.0,0,257,0,9188,0,5
0,0,0,0.0,1,13,1,5056,0,1
0,0,1,0.0,0,62,1,258,0,0
0,0,0,0.0,0,0,1,5159,1,8
0,0,0,0.0,1,77,0,3171,1,3
0,0,0,0.04,0,1,1,2995,1,1
1,1,0,0.133858268,0,51,1,3992,1,0
0,0,0,0.0,1,2,1,5619,0,2
0,0,0,0.119047619,0,4,1,1834,1,0
0,0,0,0.0845070419999999,0,21,1,5627,1,5
0,0,1,0.045454545,0,329,1,7412,0,7
0,0,1,0.0,0,317,0,8960,0,6
0,0,1,0.0,0,9,1,-1,0,2
0,0,1,0.0,0,0,0,-1,0,3
0,0,0,0.0,0,8,1,440,1,0
0,0,1,0.0,1,0,1,2869,1,0
0,0,0,0.083333333,0,51,0,8020,0,5
0,0,0,0.0,0,4,1,300,1,0
0,0,1,0.0,0,56,1,7336,0,5
0,0,0,0.0,0,0,1,2837,1,2
0,0,1,0.0,0,277,1,2523,0,2
0,2,0,0.029411765,0,0,1,2328,1,3
0,0,1,0.0,0,55,0,5640,0,10
1,0,1,0.090909091,0,293,0,9397,0,9
0,0,1,0.0,0,59,0,7506,0,5
0,0,0,0.0,0,0,1,2571,0,1
0,1,1,0.089285714,0,0,1,4503,0,4
0,1,1,0.0,4,1,1,5758,1,1
0,0,1,0.0,0,2,1,8079,1,5
0,0,0,0.0,0,7,1,1754,0,0
0,1,0,0.139534884,1,0,1,-1,1,0
0,0,0,0.0,0,1171,0,7132,0,7
0,0,1,0.0,0,36,1,5527,1,5
0,0,0,0.0779220779999999,0,129,1,2,1,0
0,0,1,0.0,0,68,0,1925,0,5
0,0,1,0.0,3,0,1,767,1,2
0,0,0,0.0,0,8,1,1105,1,0
0,0,1,0.0,0,259,1,8311,0,4
0,0,0,0.121212121,0,44,1,7298,0,5
0,0,1,0.067567568,0,24,1,2617,1,4
0,0,0,0.0,2,12,1,7802,1,5
0,0,0,0.081632653,0,13,1,2573,1,0
1,0,0,0.34375,0,36,1,1237,1,1
1,1,0,0.222222222,0,0,1,9339,0,5
0,1,0,0.132352941,1,12,1,7968,0,7
0,0,1,0.0,0,0,1,6267,1,0
0,0,1,0.140625,0,59,0,7456,0,6
0,0,0,0.0,0,18,1,1731,1,2
1,1,0,0.230125523,0,19,1,8018,1,4
0,1,1,0.053333333,0,5,0,5160,1,8
1,1,1,0.193548387,0,51,1,3993,1,0
0,0,0,0.072727273,0,21,1,5615,1,5
0,0,0,0.0,0,168,1,7296,0,5
0,0,0,0.0,1,0,1,5158,1,8
0,0,0,0.0,0,127,1,1218,0,1
0,1,0,0.054263566,0,26,1,8018,1,4
0,0,0,0.0,0,85,1,1933,0,0
1,0,1,0.082568807,0,252,0,8278,1,6
0,0,1,0.0,0,25,0,-1,0,2
0,0,1,0.0,0,255,1,1251,0,2
0,0,0,0.0,3,41,1,-1,1,2
0,0,0,0.0,0,38,1,7187,0,5
0,0,0,0.0,2,29,1,-1,0,0
0,0,1,0.0,0,7,1,5088,1,0
1,0,0,0.242424242,0,5,1,7296,1,5
0,0,0,0.0,0,44,1,-1,0,0
1,0,1,0.236363636,0,1,1,-2,1,1
0,0,1,0.0,0,1,1,2211,1,0
0,0,0,0.0,0,206,1,4913,0,3
0,0,1,0.0,0,245,1,6255,0,6
0,1,0,0.078651685,0,32,1,250,0,0
0,0,0,0.118811881,0,0,1,1972,1,0
0,0,1,0.0,0,107,0,8430,0,5
0,0,0,0.0,0,196,1,7533,0,5
0,1,0,0.007874016,1,26,1,8019,1,4
1,1,0,0.308189655,1,17,1,-1,1,0
0,0,1,0.0,0,109,1,3515,0,3
0,0,1,0.051282051,0,191,1,7900,0,5
0,0,1,0.0,0,188,1,2871,0,3
0,0,0,0.0,0,206,1,7160,0,3
0,0,1,0.0,0,220,1,5226,0,8
0,0,1,0.0,0,202,0,-1,1,5
0,0,0,0.0,0,118,1,7448,1,8
0,0,0,0.0,0,225,1,2130,1,4
0,0,1,0.0,0,67,1,7637,0,5
0,0,0,0.0,0,15,0,371,0,0
1,1,0,0.125,0,4,1,4003,1,0
0,0,0,0.0,0,0,1,7287,1,0
0,0,0,0.0,0,149,1,-1,0,3
1,0,0,0.364864865,0,39,1,3918,1,0
0,1,0,0.0,3,22,1,397,1,0
1,0,0,0.402116402,1,51,1,1086,1,0
0,0,1,0.0,0,83,0,7914,0,6
0,0,0,0.0,0,123,1,7297,0,5
0,0,0,0.023255814,1,103,1,6990,1,1
0,0,1,0.0,0,190,1,1186,0,1
0,0,1,0.081081081,0,3,1,11,1,0
0,0,0,0.025641026,0,34,1,-1,1,0
0,1,0,0.019607843,0,50,1,3892,0,4
0,0,0,0.0,0,1,1,7087,1,3
0,0,0,0.0,0,87,1,-1,0,0
0,0,1,0.0,0,21,1,6156,0,0
0,0,1,0.0,0,212,1,6259,0,6
0,1,1,0.092592593,0,123,1,8705,0,5
0,0,0,0.0,0,34,1,1464,0,0
1,0,0,0.118421053,0,4,1,4003,1,0
0,0,0,0.0,0,26,1,7188,1,1
0,0,0,0.0,0,3,1,-1,1,2
0,0,1,0.0,0,12,1,4138,1,2
0,0,0,0.0,0,303,1,7447,0,8
0,0,1,0.066666667,0,0,1,1,1,0
0,1,0,0.0,0,20,1,6382,1,3
1,0,1,0.318181818,0,0,1,5769,1,2
0,0,1,0.033333333,0,53,1,4917,1,2
0,0,1,0.0,0,67,0,8732,0,4
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,55,0,2388,0,6
0,0,0,0.014925373,3,5,1,1728,1,3
0,0,0,0.0,1,13,1,5640,0,5
0,0,0,0.022222222,0,14,1,7295,1,5
0,0,0,0.0,1,31,1,4492,0,3
0,0,1,0.025641026,0,166,1,5908,0,5
1,1,0,0.174418605,2,20,1,3101,1,4
0,0,0,0.0,0,624,0,7130,1,7
0,0,1,0.0,0,89,1,5290,0,5
1,1,0,0.155963303,0,18,1,5616,1,5
1,0,0,0.490566038,0,0,1,-1,1,2
1,1,0,0.346456693,0,51,1,1669,1,0
0,1,0,0.0,4,0,1,322,1,0
0,0,0,0.076923077,0,22,1,5720,0,4
1,0,0,0.225490196,3,123,1,2048,1,0
1,0,0,0.215053763,0,12,1,2996,1,2
0,1,0,0.012820513,0,1,1,7083,1,3
0,0,1,0.076923077,0,7,1,3388,1,3
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,31,1,-1,0,2
0,0,1,0.0,0,103,1,2373,0,0
0,0,1,0.0,0,51,1,4671,0,3
0,0,0,0.0,0,0,1,1830,1,1
0,0,0,0.088235294,2,21,1,5616,1,5
0,0,0,0.0,0,59,0,-1,0,2
0,0,1,0.0,0,76,1,-1,0,4
0,0,1,0.0,0,177,0,8627,0,6
0,0,1,0.0,0,144,0,7186,0,6
1,1,0,0.118110236,0,51,1,3993,1,0
0,0,0,0.026315789,0,0,1,5842,1,1
0,0,0,0.130434783,0,53,1,1546,1,2
0,0,0,0.0,0,19,1,8347,0,10
0,0,0,0.114285714,0,24,1,6381,1,3
0,0,0,0.0,0,4,1,6801,0,4
0,0,1,0.12,0,17,1,3241,0,2
0,0,1,0.0,0,9,1,4537,1,0
0,0,1,0.0,0,59,0,-1,0,3
0,0,1,0.0,0,18,0,-1,0,3
1,1,0,0.273381295,0,0,1,9338,0,5
0,0,0,0.0,0,0,1,-1,1,0
1,0,0,0.142857143,0,1,0,8347,0,10
0,1,0,0.084337349,1,10,0,8348,1,10
0,0,1,0.0,0,90,1,-1,0,4
0,0,0,0.12244898,1,27,1,6636,1,0
0,0,0,0.0123456789999999,1,0,1,7236,0,5
0,0,0,0.0,0,0,1,3572,1,0
0,0,0,0.072463768,0,86,1,3433,1,0
0,0,0,0.0,3,17,0,1396,1,0
0,0,1,0.0,0,597,1,-1,0,3
0,1,0,0.021505376,0,9,1,4250,1,1
0,0,0,0.0,0,120,1,3790,0,3
0,0,1,0.0,5,0,1,4193,1,2
0,0,1,0.0,0,30,0,2054,0,2
0,0,0,0.0,0,462,1,6069,0,5
0,0,1,0.0,0,94,0,7452,0,3
0,0,0,0.0,0,280,1,4553,0,2
0,0,1,0.0,0,361,1,7890,0,4
0,0,1,0.0,0,46,1,6031,0,3
0,0,1,0.0,0,42,1,-1,0,4
0,0,1,0.0,2,7,1,4152,1,3
0,0,1,0.057692308,0,103,1,6831,1,0
0,0,0,0.157894736999999,0,45,1,1154,0,0
0,0,0,0.149253731,0,0,1,7042,0,6
0,0,0,0.0,0,22,1,5160,0,8
0,0,1,0.0,0,86,0,1976,0,4
0,0,1,0.0,0,44,1,2675,0,3
0,0,0,0.142857143,1,21,1,1535,1,2
1,0,0,0.081395349,0,175,1,5798,1,7
0,0,1,0.0,0,204,0,5886,0,6
0,0,1,0.0,0,16,1,4763,0,3
0,0,1,0.0,0,48,0,4473,0,3
0,1,0,0.0,4,6,1,4609,1,3
0,0,1,0.0,0,0,1,7791,0,5
0,0,0,0.0,0,0,1,388,1,0
1,1,1,0.178861789,0,51,1,3993,1,0
0,0,0,0.0,0,0,1,2837,1,2
0,0,0,0.0,0,3,1,1302,1,0
0,1,0,0.091954023,0,38,1,255,1,0
0,0,0,0.0,0,152,1,7447,0,8
0,0,1,0.0,0,171,0,1380,0,3
0,0,0,0.121621622,0,0,1,7446,0,8
1,0,1,0.083333333,1,154,1,7626,0,5
0,0,1,0.0,0,55,0,5640,0,10
0,0,1,0.0,0,85,1,9021,0,4
0,0,1,0.0,0,1,1,6860,0,5
0,0,1,0.0,0,24,1,902,1,0
0,0,0,0.010204082,0,1,0,8347,1,10
0,0,1,0.0,0,49,0,7308,0,4
0,0,1,0.0,0,23,1,6062,0,6
0,0,1,0.0,0,176,0,3354,0,2
0,0,1,0.0,0,299,0,2751,0,4
0,0,1,0.0,0,38,1,2527,0,2
0,0,0,0.031746032,1,31,1,2254,1,0
0,0,0,0.0,0,326,0,7130,0,7
0,0,0,0.0,0,101,1,5994,0,4
0,1,1,0.0493827159999999,0,0,1,-1,1,1
0,1,1,0.0,4,6,1,4621,1,3
1,0,1,0.105263158,0,0,1,9350,0,4
0,0,1,0.0,0,59,1,-1,0,4
0,0,1,0.0,0,82,1,2054,0,3
0,0,0,0.0,1,3,1,7553,1,0
0,0,0,0.0,3,32,1,760,1,0
0,0,0,0.08,0,11,1,5161,0,8
0,0,0,0.0,0,2,1,3566,0,1
0,0,0,0.0,0,0,1,2837,1,2
0,0,1,0.071428571,0,56,1,5067,0,6
0,2,0,0.046153846,0,2,1,1079,0,6
0,0,0,0.0,0,4,1,-1,1,0
0,0,0,0.096774194,0,0,1,5273,0,4
1,1,0,0.171875,0,51,1,3993,1,0
0,0,1,0.0,0,360,1,-1,0,6
1,0,0,0.092105263,0,51,1,3992,1,0
0,0,0,0.106382979,0,0,1,2521,1,7
0,0,1,0.0,0,173,1,4484,0,3
0,0,0,0.0,0,210,0,7133,0,7
0,0,0,0.0,0,116,1,7447,0,8
0,0,0,0.0,0,0,1,5670,1,6
0,1,0,0.051948052,0,26,1,8019,1,4
0,0,1,0.0,0,365,1,5245,1,4
0,0,1,0.0,0,89,1,4473,0,4
0,0,0,0.160714285999999,0,19,1,5613,1,5
0,0,1,0.0,0,0,1,-1,1,0
0,0,0,0.0,0,0,1,1,1,0
0,0,1,0.0,0,98,0,1937,0,4
0,0,1,0.0,0,326,0,-1,0,3
1,1,1,0.212121212,0,579,0,8965,0,8
0,0,1,0.0625,0,78,1,7292,0,6
0,0,1,0.0,2,1,1,5123,1,2
0,0,1,0.0,0,157,0,-1,0,4
0,0,1,0.0,0,164,0,8147,0,6
0,0,1,0.0,0,58,0,4454,0,2
0,0,1,0.0,0,36,1,8248,0,5
0,0,0,0.02173913,0,17,1,8635,0,5
0,0,0,0.04109589,0,7,1,9129,0,5
0,0,1,0.0,0,0,1,3705,1,0
0,0,1,0.0,0,149,0,5064,0,4
0,0,0,0.0,0,18,1,-1,1,0
0,0,1,0.0,0,75,1,6142,0,2
0,0,1,0.0,0,298,1,4322,1,5
0,1,0,0.023255814,0,8,1,1953,1,3
0,0,0,0.0,0,517,0,7133,1,7
0,0,1,0.0,0,84,1,7379,1,4
0,0,1,0.0,0,43,1,7339,0,5
0,0,0,0.175438596,0,0,1,2361,1,2
0,0,0,0.0,0,169,0,7130,0,7
0,0,1,0.0,0,9,1,7304,0,5
0,0,0,0.0,0,103,1,7021,1,2
0,0,0,0.0,0,4,1,4803,1,1
0,0,0,0.0,0,13,1,-1,1,0
1,1,1,0.184931507,0,1,1,-1,0,9
0,0,0,0.020408163,3,8,0,-1,1,1
0,0,0,0.0,0,56,0,7582,0,2
0,0,1,0.048780488,0,55,1,9284,1,7
1,0,0,0.161764706,0,51,1,3993,1,0
0,0,0,0.0,0,183,1,7298,0,5
0,0,0,0.12345679,0,22,1,5616,1,5
0,0,0,0.0,0,0,1,2046,0,2
1,0,0,0.2,0,21,1,5626,1,5
0,0,1,0.0,0,147,1,4330,0,4
0,0,0,0.0,0,18,1,7496,1,4
0,0,0,0.0,0,21,1,81,1,0
0,0,0,0.0,0,12,1,1771,1,0
0,0,1,0.0,0,104,1,5273,0,3
0,0,0,0.0,1,47,1,-1,1,1
0,0,0,0.060606061,0,174,1,4057,0,5
0,1,0,0.04494382,0,28,1,253,1,0
0,0,0,0.0,0,9,1,3327,0,4
1,1,1,0.046808511,3,43,1,1615,1,1
0,0,1,0.0,0,328,1,6257,0,6
0,0,1,0.0,0,85,1,-2,1,2
0,0,0,0.035714286,0,5,0,6753,1,8
0,0,0,0.098765432,0,0,1,-1,1,4
0,1,0,0.0,0,11,1,7296,1,5
0,0,1,0.0,0,611,0,8414,0,4
0,0,0,0.055555556,0,6,1,-1,1,6
0,0,1,0.06557377,3,1,1,2517,1,2
0,0,1,0.058823529,0,54,1,5063,0,6
0,0,1,0.0,0,3,1,-1,0,0
0,0,1,0.090909091,0,60,0,5066,0,4
0,0,0,0.136363635999999,0,11,1,-1,1,9
0,0,1,0.0,2,14,1,8638,0,2
0,0,1,0.0,1,4,1,1338,1,0
0,0,1,0.0,0,80,0,852,1,2
0,0,0,0.0,0,449,1,6070,0,5
0,0,1,0.094117647,1,35,0,5409,0,6
0,0,1,0.0,0,133,0,7610,0,4
0,0,0,0.09375,0,14,1,7295,1,5
0,0,0,0.04,0,60,1,1334,1,2
1,1,0,0.079646018,0,11,1,8019,1,4
0,0,0,0.008849558,1,1,1,3157,1,1
0,0,0,0.066666667,0,68,1,7616,0,5
0,0,1,0.0,0,184,1,2071,0,1
0,0,0,0.03125,0,20,1,3630,0,4
0,0,1,0.066666667,0,210,1,-1,0,5
0,0,1,0.00877193,0,33,1,3957,0,4
0,0,1,0.0,0,0,1,2808,0,1
0,1,0,0.0172413789999999,0,11,1,-1,1,1
0,0,0,0.0,0,600,0,7133,0,7
1,0,0,0.338235294,0,18,1,5990,1,4
0,0,0,0.0,1,33,1,2429,1,1
0,0,1,0.0,0,12,0,6986,0,3
0,0,0,0.0,1,175,1,-1,0,4
0,0,0,0.0,0,104,1,2358,0,4
0,0,1,0.0,0,114,0,5044,0,5
0,1,1,0.0,4,6,1,4609,1,3
0,0,1,0.0,0,201,1,6256,0,6
0,0,0,0.0,0,79,1,7615,0,5
0,0,0,0.0,0,15,1,2172,1,4
0,0,1,0.0,0,19,0,-1,0,4
0,0,0,0.055555556,0,158,1,3691,0,2
1,0,0,0.285714286,0,30,1,5767,1,2
0,0,0,0.0,0,88,0,-1,0,5
0,0,0,0.068965517,0,12,1,7359,1,1
1,0,0,0.153846154,0,21,1,5626,1,5
0,0,1,0.0,0,187,1,7692,0,5
0,0,0,0.0,0,34,1,6929,0,2
1,0,0,0.488888889,0,0,1,3378,1,4
0,0,0,0.0,0,23,1,4202,1,0
0,0,0,0.0,0,199,0,7133,0,7
0,0,0,0.0,0,25,1,7491,0,10
0,0,1,0.0,0,111,0,2732,0,4
0,0,0,0.0625,0,14,1,7295,1,5
0,0,1,0.0,0,83,0,9163,0,5
0,0,0,0.096385542,0,22,0,-1,0,5
0,0,0,0.0,0,1,1,2719,1,1
0,0,0,0.0,0,80,1,-1,1,2
0,0,1,0.027027027,0,81,1,6477,0,7
0,0,1,0.0,0,9,1,7938,0,5
0,0,1,0.0,0,67,0,8831,1,6
0,0,1,0.0,0,263,0,9033,1,5
0,0,0,0.0,0,127,0,2301,0,3
1,0,1,0.126582278,4,4,1,2618,1,0
0,0,0,0.0,0,5,1,1527,1,0
0,0,1,0.0,0,66,0,6350,0,3
0,0,0,0.0,0,0,1,3493,1,0
0,0,1,0.0,0,155,1,2917,0,6
0,0,0,0.023809524,0,116,0,6606,1,5
0,0,1,0.0,0,86,0,7991,0,1
1,0,0,0.277777778,0,70,1,-1,0,0
0,0,1,0.0,0,240,0,-1,0,3
0,0,0,0.0,0,253,1,-1,0,6
0,0,0,0.0,0,0,1,834,1,1
0,0,1,0.0,0,38,1,2295,0,3
1,0,1,0.259259259,0,30,1,5767,1,2
0,0,1,0.0,0,41,0,-1,0,2
0,0,0,0.108695652,0,21,1,5627,1,5
1,0,0,0.197916667,3,59,1,243,1,0
0,0,1,0.0,0,131,0,-1,0,2
1,0,0,0.25974026,0,30,1,5767,1,2
1,0,0,0.304347826,2,22,1,2300,1,2
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,186,1,3987,0,2
0,0,1,0.0,0,64,1,3122,0,5
0,0,1,0.0,0,39,0,1592,0,3
0,0,0,0.0,0,24,1,5161,0,8
0,0,0,0.0,1,47,1,-1,0,1
0,1,0,0.037593985,1,19,1,4045,1,0
0,0,0,0.0,0,7,1,2306,1,0
0,0,1,0.0,0,609,1,5621,0,4
0,0,1,0.0,0,76,1,6772,0,6
0,0,0,0.0,0,61,1,5159,0,8
0,0,1,0.0,0,84,1,3876,0,4
0,0,0,0.0,0,0,1,3377,1,3
0,0,1,0.035714286,0,374,1,2868,0,2
0,1,0,0.0,5,15,1,-1,1,0
0,0,1,0.0,0,30,1,7356,0,3
0,0,0,0.111111111,0,47,1,-2,0,4
0,0,1,0.0,0,48,1,1971,0,3
0,0,0,0.0,0,7,1,-1,1,0
0,0,1,0.0,0,271,0,5886,0,6
0,0,1,0.08,0,21,1,5626,1,5
0,0,1,0.0,0,98,1,4316,0,4
0,0,0,0.03125,0,14,1,7295,1,5
1,0,1,0.243902439,0,7,1,139,1,0
0,1,0,0.120805369,0,19,1,5613,1,5
1,0,0,0.159090909,0,67,1,7160,1,3
0,1,0,0.0,0,2,1,1079,0,6
0,0,0,0.137931034,0,106,1,7296,0,5
0,1,0,0.096551724,1,8,1,-1,1,0
0,0,0,0.0,0,427,0,7134,0,7
0,0,1,0.0,0,436,0,7099,0,2
0,0,0,0.0,0,0,1,2703,1,0
0,0,0,0.035714286,2,21,1,5615,1,5
1,1,0,0.25,2,10,1,-1,1,0
0,0,1,0.076923077,0,28,1,7142,1,1
0,0,0,0.04,0,14,1,5626,1,5
0,0,1,0.0,0,185,1,7584,0,5
0,0,1,0.0,0,40,1,-1,0,5
0,0,0,0.066666667,0,224,1,7858,0,6
0,0,0,0.078947368,0,3,1,190,1,2
0,0,1,0.0,0,642,1,6634,1,5
0,0,0,0.0,0,8,1,104,1,0
1,0,0,0.23255814,0,4,1,-1,1,0
0,0,1,0.0,0,98,0,-1,0,2
1,0,0,0.147058824,0,51,1,3993,1,0
0,0,0,0.272727273,0,35,1,8701,0,6
0,0,1,0.0,0,50,1,6092,0,5
0,0,0,0.053571429,0,103,1,7128,1,1
0,0,0,0.072727273,0,9,1,7300,0,3
0,0,0,0.0,1,0,1,3753,1,1
0,0,1,0.0,0,154,0,8928,0,6
0,0,1,0.0,0,103,1,7189,1,1
0,0,0,0.0,3,4,1,2604,1,0
0,1,1,0.098039216,1,140,0,6077,0,5
0,0,0,0.12,0,0,1,-1,1,6
0,0,1,0.238095238,0,597,1,5986,1,3
1,0,0,0.095890411,0,305,1,6056,0,8
0,0,0,0.257575758,1,0,1,-1,1,0
1,0,0,0.103896104,0,225,1,6057,0,8
0,1,0,0.010204082,0,11,1,-1,1,6
0,0,0,0.107142857,0,35,1,1574,1,0
0,0,0,0.0,0,825,0,7134,0,7
0,0,1,0.0,0,37,0,4056,0,4
0,0,1,0.0,0,14,0,3029,0,4
1,0,0,0.126984127,0,270,1,10677,1,8
0,0,1,0.0,0,124,1,5832,0,3
0,0,1,0.0,0,266,0,9281,1,7
0,0,0,0.0,1,63,1,5014,0,5
0,0,1,0.0,0,28,1,1588,0,2
0,0,0,0.0,0,14,1,7295,1,5
0,0,1,0.0,0,160,1,5400,1,5
0,0,1,0.1875,0,4,1,184,1,0
0,0,0,0.0,0,0,1,-1,1,0
0,0,0,0.0,0,101,1,7449,0,8
0,0,1,0.0,0,36,1,-1,0,0
0,0,1,0.047619048,1,0,1,8427,1,2
0,0,1,0.03125,0,114,1,-1,0,2
0,0,1,0.0,0,120,0,8899,0,5
0,0,0,0.0125,0,45,1,2041,1,3
1,1,0,0.39408867,2,28,1,-1,1,0
0,0,0,0.0,0,13,1,2695,0,4
0,0,1,0.0,0,21,1,3466,0,4
0,0,0,0.0,0,822,0,7131,0,7
0,0,1,0.0,0,156,1,1617,0,1
1,0,1,0.225,2,48,1,1669,1,0
0,0,1,0.0,0,7,0,8971,1,6
0,0,1,0.0,0,287,1,5167,0,3
0,0,0,0.02,0,4,1,4081,1,0
0,0,0,0.0,0,18,1,4190,0,4
0,1,0,0.024390244,0,9,0,279,0,3
0,0,0,0.0,0,756,0,7129,0,7
0,0,0,0.0,0,140,1,7619,0,5
0,0,0,0.0,0,52,1,3385,1,5
0,0,1,0.0,0,152,0,8517,0,10
0,0,0,0.0,0,0,1,-1,1,0
0,0,0,0.032258065,1,12,1,1532,1,2
0,0,0,0.0,0,14,1,1794,1,0
0,0,1,0.0,0,89,1,5169,0,5
0,0,2,0.0,0,43,1,-1,1,2
1,1,0,0.173228346,0,51,1,3993,1,0
0,1,0,0.074468085,0,42,1,134,1,2
0,0,1,0.0,0,34,1,6969,0,4
0,0,0,0.114285714,0,15,1,7296,1,5
0,0,0,0.076923077,0,26,1,-1,0,2
0,0,1,0.0,0,25,1,8173,1,5
0,0,0,0.064516129,0,103,1,6253,1,1
0,0,1,0.0,0,118,0,6686,1,5
1,1,0,0.300970874,0,20,0,1272,1,2
0,0,1,0.0,0,125,0,-1,0,2
1,0,1,0.254385965,2,22,1,2299,1,2
1,0,1,0.194444444,0,461,0,8969,0,8
0,0,1,0.0,0,61,1,3683,0,2
0,0,0,0.0,0,73,1,6932,1,2
0,0,1,0.0,0,307,1,8227,0,5
